method,monkey,source,scope,maze,session,k,feature,variant,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy,full,0.30571428571428577,0.5281632653061225,0.4008163265306122,0.4559183673469388,-0.011428571428571455,-0.36960033007364457,0.7692307692307693,0,-0.0005277551020408435,0.02949352432763946,15,63,7,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,15,63,7,1,78,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy,mean_removed,-0.06285714285714286,-0.01102040816326531,0.004081632653061223,-0.003673469387755102,-0.03714285714285715,-0.6173204794955224,0.4435564435564436,0,-0.0005812244897959167,0.059226340073699806,15,63,7,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy_bin,full,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,nan,0.000999000999000999,1,nan,nan,15,63,7,2,67,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,15,63,7,1,78,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,2,occupancy_bin,mean_removed,0.17959183673469392,0.6146938775510205,0.3559183673469388,0.3836734693877552,0.027346938775510143,1.0524190021838098,0.12387612387612387,0,-0.0013714285714286,0.027287959726446435,15,63,7,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy,full,0.6,0.4904,0.5712,0.5751999999999999,-0.027999999999999914,-0.7152793950300445,0.4905094905094905,0,0.0007892833333333476,0.04024900414211429,10,77,5,2,3,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,10,77,5,1,87,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy,mean_removed,0.0656,-0.03440000000000001,0.025600000000000005,0.031199999999999995,-0.012800000000000002,-0.13074108708115842,0.8511488511488512,0,-0.0015471999999999994,0.08606934706772594,10,77,5,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy_bin,full,0.9999999999999998,0.7054385964912279,0.8545787545787544,0.8218390804597699,0.01451038072635158,nan,0.000999000999000999,1,nan,nan,10,77,5,2,44,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,10,77,5,1,87,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,2,occupancy_bin,mean_removed,0.06559999999999991,-0.008800000000000049,0.008799999999999933,0.020799999999999933,0.013599999999999996,0.1684496047507074,0.8181818181818182,0,-0.0005512000000000016,0.08400850818820678,10,77,5,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy,full,0.41861111111111104,0.6843287419651056,0.5328484848484848,0.5767979797979798,-0.003353305785123939,-0.25172530265760124,0.8831168831168831,0,0.0013050470615243428,0.018505699655408145,24,59,12,2,2,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,24,59,12,1,83,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy,mean_removed,0.029444444444444443,-0.03611111111111111,-0.004166666666666666,-0.011944444444444442,0.004722222222222221,0.05502248736828476,0.9660339660339661,0,0.002219305555555555,0.04548897707793124,24,59,12,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy_bin,full,0.4370555555555555,0.7484847568657093,0.5661650037792895,0.6379088435374147,-0.009266767447719704,-0.412529181676798,0.8351648351648352,0,0.0006469442341050512,0.024031540366498964,24,59,12,2,37,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,24,59,12,1,83,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,2,occupancy_bin,mean_removed,-0.029444444444444447,-0.011666666666666669,-0.0002777777777777775,-0.005277777777777779,-0.017777777777777778,-0.4092362049421911,0.6743256743256744,0,0.0014623611111111105,0.04701475249875988,24,59,12,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy,full,0.5061224489795919,0.3808163265306122,0.4678911564625851,0.45700680272108846,-0.018979591836734755,-0.5569115259898593,0.5834165834165834,0,-0.0004745578231292689,0.03322796018759799,15,76,7,2,1,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,15,76,7,1,91,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy,mean_removed,0.038775510204081626,-0.017551020408163264,-0.053469387755102044,-0.016734693877551023,0.045714285714285714,0.7528026483844497,0.3086913086913087,0,0.001376734693877552,0.05889664590787328,15,76,7,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy_bin,full,0.4114478114478114,0.6548888888888889,0.6155892255892256,0.49536666666666657,-0.022309595959595918,nan,0.000999000999000999,1,nan,nan,15,76,7,2,49,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,15,76,7,1,91,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,2,occupancy_bin,mean_removed,-0.06122448979591841,0.01999999999999994,0.003673469387755055,0.044897959183673425,-0.04489795918367347,-0.7618857556361094,0.23776223776223776,0,-0.00300081632653061,0.05499137179978163,15,76,7,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy,full,0.11533333333333332,0.45399999999999996,0.2751555555555556,0.3343555555555555,-0.020088888888888934,-0.45644454802134116,0.6283716283716284,0,-0.00017386666666664464,0.04363075933002744,12,77,6,2,2,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,12,77,6,1,89,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy,mean_removed,-0.07777777777777778,0.01333333333333334,-0.01777777777777778,-0.044444444444444446,-0.0011111111111111079,-0.0028010035839479935,1.0,0,-0.000916666666666665,0.06941956288766145,12,77,6,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy_bin,full,0.9999999999999999,0.3952020202020201,0.6637992831541217,0.6340425531914892,0.04868009192820444,nan,0.000999000999000999,1,nan,nan,12,77,6,2,56,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,12,77,6,1,89,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,2,occupancy_bin,mean_removed,-0.09555555555555553,0.13999999999999999,0.02111111111111111,-0.023333333333333327,0.023333333333333338,0.3709092171908001,0.7832167832167832,0,0.0005844444444444423,0.061332767789339125,12,77,6,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy,full,0.35875,0.811875,0.554375,0.574375,0.020937500000000053,1.0880878406533936,0.18681318681318682,0,-0.00043718750000000186,0.019644266484188093,16,36,8,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,16,36,8,1,52,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy,mean_removed,-0.05625,-0.02625,-0.0012500000000000002,-0.0125,-0.034375,-0.49981508616958104,0.5184815184815185,0,-0.0018699999999999997,0.0650340513911008,16,36,8,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy_bin,full,0.3550238095238094,0.8561190476190476,0.5855083900226756,0.5892825396825395,0.018175963718820798,0.7081010165083574,0.6373626373626373,0,-0.0006837752509709977,0.026634249252725374,16,36,8,2,17,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy_bin,no_origin,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,16,36,8,1,52,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,2,occupancy_bin,mean_removed,-0.046250000000000055,0.05187499999999993,0.04874999999999993,0.03437499999999994,-0.03874999999999999,-0.6427213558320977,0.42857142857142855,0,8.750000000002034e-06,0.060304126583472666,16,36,8,2,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,2,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy,full,0.5697483159361647,0.4688605181073472,0.5302761500433348,0.5352109712680303,-0.013439143633926509,-0.6725935547587,0.43156843156843155,0,-4.0689492168870135e-05,0.019920580634413716,27,22,11,3,1,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy,no_origin,1.0,0.5533354978354978,0.7541702741702742,0.77275974025974,0.013202741702741827,0.8551965468153935,0.6903096903096904,0,-0.0001718295179427669,0.01563917823392672,27,22,11,2,16,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy,mean_removed,-0.013303299477768697,-0.038669185679255834,-0.018595605358470067,-0.020832277414690282,-0.006272301191932089,-0.17193368733087025,0.8691308691308691,0,0.0012764806533921338,0.04390519369713337,27,22,11,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy_bin,full,0.646789256198347,0.6182231404958679,0.6549710743801653,0.6479628099173554,-0.018960743801653024,-1.0895920676958264,0.12287712287712288,0,8.331818181818673e-05,0.017478157695975084,27,22,11,3,1,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy_bin,no_origin,0.9999999999999999,0.5533354978354977,0.7541702741702739,0.7727597402597399,0.013202741702741938,0.8551965468153999,0.6903096903096904,0,-0.00017182951794276802,0.015639178233926732,27,22,11,2,16,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,3,occupancy_bin,mean_removed,0.0011517925279793716,0.1040326099733059,0.08371034096050342,0.07390018507442864,-0.026213061766823392,-0.5003676312158535,0.5694305694305695,0,-0.0006780633118774166,0.051032474648485884,27,22,11,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,3,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy,full,0.2728346119681283,0.24943694186305834,0.2521794959507286,0.28408266835739004,-0.006995305238466032,-0.178882425440801,0.8631368631368631,0,0.00014475260841540727,0.039914809010929676,51,12,6,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy,no_origin,0.15486666666666665,-0.11739999999999999,0.0031333333333333365,0.008355555555555554,0.012988888888888887,0.15025410232988742,0.8991008991008991,0,0.0016007833333333353,0.07579231035271584,51,12,6,2,6,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy,mean_removed,-0.00554504930911387,-0.03309086674254641,-0.023772692293941442,-0.013024482127928878,-0.0009193708148949806,-0.03444238458695373,0.975024975024975,0,0.0011035888585333778,0.058734599758073255,51,12,6,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy_bin,full,0.13902083333333334,0.11811666666666669,0.17017777777777776,0.19841250000000002,-0.05572638888888887,-0.6190304377153193,0.4595404595404595,0,0.0009019181133424801,0.09147903487788377,51,12,6,3,27,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy_bin,no_origin,0.04693877551020406,-0.15933333333333327,0.05095238095238093,0.040291806958473605,-0.10181937286699187,nan,0.000999000999000999,1,nan,nan,51,12,6,2,35,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,3,occupancy_bin,mean_removed,0.1279169677675899,-0.08645608528558528,-0.03312533893783045,-0.033880086459794706,0.05423315393981489,1.083628298490317,0.17782217782217782,0,0.0001840904074319049,0.04987786273917241,51,12,6,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy,full,0.29309035034459974,0.34449271570379714,0.3365305047191701,0.3333921193220833,-0.016169778996428297,-0.7144035377254105,0.4595404595404595,0,0.0005382221253366709,0.023387343762268552,29,29,14,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy,no_origin,-0.018021978021978018,0.004166278166278171,0.02644714260098876,0.041270908578600884,-0.04078687551764475,-0.7630868628753681,0.22577422577422576,0,0.0009829162010151018,0.054737925327751236,29,29,14,2,5,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy,mean_removed,-0.0010949305207794042,0.023435691475249997,-0.03564125329958579,-0.03332311692582697,0.045652565589941685,1.1538597877233052,0.11788211788211789,0,0.0018301401955434554,0.03797898658108607,29,29,14,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy_bin,full,0.06323690476190477,0.45263623413623405,0.2567826343795094,0.22902960229254873,0.015030451113040355,0.2929302572861474,0.7872127872127872,0,0.0006113345860076893,0.04922371850766999,29,29,14,3,28,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy_bin,no_origin,-0.07872063492063491,0.7047142857142856,0.19982857142857136,0.1567204081632653,0.13472233560090707,1.6293612814197969,0.07292707292707293,0,0.0007760012371324907,0.08220787856641353,29,29,14,2,34,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,3,occupancy_bin,mean_removed,0.25822856107713726,-0.03182307951128307,-0.008944403675676236,-0.030666715079580076,0.13300830016055526,3.304501162014204,0.02097902097902098,0,0.0009476264704256683,0.03996387570026884,29,29,14,3,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_16_g0,3,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=5, n_S=32; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_09_09_g0,3,occupancy,full,0.5053051355155546,0.4960429458499325,0.5055033722955901,0.5269576430357061,-0.015556466982904582,-0.7941819872847319,0.2547452547452547,0,0.00015320680893085294,0.019780949509502245,35,24,12,3,1,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_09_09_g0,3,occupancy,no_origin,0.8474617604617605,0.7649321789321788,0.7964984447651114,0.8327632240775097,-0.008433864724340934,-0.934982334120259,0.46853146853146854,0,-9.656176147686446e-05,0.008917070043584066,35,24,12,2,15,100,1000,
